card__link href,card__image src,card__size,card__title,card__button,brand_name,brand_country,brand_description
"https://cigarday.ru/sigary/don-tomas/don_tomas_clasico_natural_robusto/","https://cigarday.ru/images/cms/thumbs/5a09f7988e02b1a2477265cff646c01e7ca4013d/pattern_auto_56_png_5_80.png","140 мм × 50 RG","Don Tomas Clasico Natural Robusto","1 980 ₽","Don Tomas","Dominican Republic","Доминиканский бренд, основанный в 1975 году. Производит доступные сигары с классическими вкусами."
"https://cigarday.ru/sigary/zino/zino-nicaragua-robusto/","https://cigarday.ru/images/cms/thumbs/8e7bbae5c4ae44e30cca203528eeacbda227d03c/zino_nucaragua_robusto_auto_56_png_5_80.png","127 мм × 54 RG","Zino Nicaragua Robusto","1 880 ₽","Zino","Dominican Republic","Доминиканский бренд от Davidoff, производящий элегантные сигары."
"https://cigarday.ru/sigary/partagas/partagas-mille-fleurs/","https://cigarday.ru/images/cms/thumbs/cb7716e8e6d81c4c01b8948164747c5eb729e73d/main_auto_56_png_5_80.png","129 мм × 42 RG","Partagas Mille Fleurs","1 480 ₽","Partagas","Cuba","Кубинский бренд, основанный в 1845 году. Известен своими крепкими и ароматными сигарами."
"https://cigarday.ru/sigary/cohiba/cohiba-robustos-a-t/","https://cigarday.ru/images/cms/thumbs/39fcd97f376fe744a27963ab4eb37ecfae132c83/main_auto_56_png_5_80.png","124 мм × 50 RG","Cohiba Robustos A/T","8 820 ₽","Cohiba","Cuba","Премиальный кубинский бренд сигар, созданный в 1966 году. Известен своим исключительным качеством и сложными вкусами."
"https://cigarday.ru/sigary/s-cristobal/s-cristobal-de-la-habana-20-aniversary-la-casa-del-habano-shtuchno/","https://cigarday.ru/images/cms/thumbs/7413c651f6ddf9c49d02329ae07f9854f8abd9c4/s_cristobal_de_la_habana_20_aniversary_la_casa_del_habano_shtuchno-min_auto_56_png_5_80.png","162 мм × 52 RG","S.Cristobal De La Habana 20 Aniversary La Casa del Habano","10 000 ₽","S.Cristobal","Cuba","Кубинский бренд, созданный в 1999 году. Назван в честь покровителя Гаваны."
"https://cigarday.ru/sigary/partagas/partagas-serie-d-6/","https://cigarday.ru/images/cms/thumbs/68e9a56194e686534f56412dbd39271628718e1e/main_auto_56_png_5_80.png","90 мм × 50 RG","Partagas Serie D №6","1 850 ₽","Partagas","Cuba","Кубинский бренд, основанный в 1845 году. Известен своими крепкими и ароматными сигарами."
"https://cigarday.ru/sigary/hoyo-de-monterrey/hoyo-de-monterrey-coronations-a-t/","https://cigarday.ru/images/cms/thumbs/36031f2f56f414cb715e4ac24f26dd00ef402340/main_auto_56_png_5_80.png","129 мм × 42 RG","Hoyo De Monterrey Coronations A/T","1 600 ₽","Hoyo De Monterrey","Cuba","Кубинский бренд, основанный в 1865 году. Известен своими мягкими и элегантными сигарами."
"https://cigarday.ru/sigary/nub/nub_cameroon_460_tubos/","https://cigarday.ru/images/cms/thumbs/650c141088870021d3594684c06790f5dc712d5c/1_auto_56_png_5_80.png","102 мм × 60 RG","NUB Cameroon 460 Tubos","2 140 ₽","NUB","Nicaragua","Никарагуанский бренд, производящий короткие сигары с интенсивными вкусами."
"https://cigarday.ru/sigary/oliva/oliva_serie_v_melanio_figurado/","https://cigarday.ru/images/cms/thumbs/ab5c8ee256dbe7c3a2b239bb3b2f3eae74ecb90c/1_auto_56_png_5_80.png","165 мм × 52 RG","Oliva Serie "V" Melanio Figurado","3 480 ₽","Oliva","Nicaragua","Никарагуанский бренд, основанный в 1886 году. Известен своими качественными сигарами."
"https://cigarday.ru/sigary/s-cristobal/s-cristobal-de-la-habana-el-principe/","https://cigarday.ru/images/cms/thumbs/3da1b8b0c2c938b2cc01f23b9a9ddb0cfd93eaef/main_auto_56_png_5_80.png","110 мм × 42 RG","S.Cristobal De La Habana El Principe","1 630 ₽","S.Cristobal","Cuba","Кубинский бренд, созданный в 1999 году. Назван в честь покровителя Гаваны."
"https://cigarday.ru/sigary/punch/punch-48/","https://cigarday.ru/images/cms/thumbs/bfe7a31e990e85e66ac992d51628b1095b096f2f/punch_punch_48_auto_56_png_5_80.png","140 мм × 48 RG","Punch 48 (La Casa del Habano)","2 900 ₽","Punch","Unknown","Информация о бренде недоступна"
"https://cigarday.ru/sigary/partagas/partagas-serie-e-2/","https://cigarday.ru/images/cms/thumbs/29a50727b654d9b8312e40870e431afb13f79581/partagas-serie-e-21_auto_56_png_5_80.png","140 мм × 54 RG","Partagas Serie E №2","3 070 ₽","Partagas","Cuba","Кубинский бренд, основанный в 1845 году. Известен своими крепкими и ароматными сигарами."
"https://cigarday.ru/sigary/aj-fernandez/enclave_broadleaf_toro/","https://cigarday.ru/images/cms/thumbs/cc411733d84c42d5f88b149b7feda01df70aa77b/pattern_auto_56_png_5_80.png","165 мм × 54 RG","AJ Fernandez Enclave Broadleaf Toro","2 100 ₽","AJ Fernandez","Nicaragua","Никарагуанский бренд, основанный A.J. Fernandez. Известен своими крепкими и ароматными сигарами."
"https://cigarday.ru/sigary/cohiba/cohiba-bhk54/","https://cigarday.ru/images/cms/thumbs/bd41d4c066c01dbb4a84e1008123754e181bab34/cohiba_behike_bhk_54_auto_56_png_5_80.png","144 мм × 54 RG","Cohiba BHK 54","30 000 ₽","Cohiba","Cuba","Премиальный кубинский бренд сигар, созданный в 1966 году. Известен своим исключительным качеством и сложными вкусами."
"https://cigarday.ru/sigary/xo/xo-belicoso/","https://cigarday.ru/images/cms/thumbs/469a89c53875c45a55bc7a5171f11815fd34c6da/xo_belicoso-min_auto_56_png_5_80.png","152 мм × 50 RG","XO Belicoso","1 590 ₽","XO","Dominican Republic","Доминиканский бренд, производящий премиальные сигары с эксклюзивными вкусами."
"https://cigarday.ru/sigary/partagas/partagas-super-partagas/","https://cigarday.ru/images/cms/thumbs/b3997a67fee93a3d42f9b7806c6e3ae970bcfef1/main_auto_56_png_5_80.png","140 мм × 40 RG","Partagas Super Partagas","1 530 ₽","Partagas","Cuba","Кубинский бренд, основанный в 1845 году. Известен своими крепкими и ароматными сигарами."
"https://cigarday.ru/sigary/partagas/partagas-salomones/","https://cigarday.ru/images/cms/thumbs/5f70a25fc576f9d3b0ab7f014dcf3d728b386ffd/partagas_salomones_kupit_nedorogo2_auto_56_png_5_80.png","180 мм × 57  RG","Partagas Salomones (La Casa del Habano)","5 000 ₽","Partagas","Cuba","Кубинский бренд, основанный в 1845 году. Известен своими крепкими и ароматными сигарами."
"https://cigarday.ru/sigary/zino/zino-nicaragua-toro/","https://cigarday.ru/images/cms/thumbs/e2b252922131d4dbeb7632600303435834e86270/zino_nicaragua_toro_auto_56_png_5_80.png","152 мм × 50 RG","Zino Nicaragua Toro","2 110 ₽","Zino","Dominican Republic","Доминиканский бренд от Davidoff, производящий элегантные сигары."
"https://cigarday.ru/sigary/h-upmann/h-upmann-2/","https://cigarday.ru/images/cms/thumbs/807a1c4416e75aa2aec58afc48ce08030dfcf215/upmann2_2_auto_56_png_5_80.png","156 мм × 52 RG","H.Upmann №2","2 950 ₽","H.Upmann","Cuba","Кубинский бренд, основанный в 1844 году. Известен своими сложными и изысканными вкусами."
"https://cigarday.ru/sigary/por-larranaga/por-larranaga-picadores-1/","https://cigarday.ru/images/cms/thumbs/9a2270950d1b12b97fd19212167f7b85a5c4447a/main_auto_56_png_5_80.png","127 мм × 48 RG","Por Larranaga Picadores №1","1 880 ₽","Por Larranaga","Cuba","Кубинский бренд, основанный в 1834 году. Один из старейших брендов с богатой историей."
"https://cigarday.ru/sigary/xo/xo-robusto/","https://cigarday.ru/images/cms/thumbs/7d28ed10c1b4cfb008e514b9430119b3cf172d9c/xo_robusto-min_auto_56_png_5_80.png","127 мм","XO Robusto","1 500 ₽","XO","Dominican Republic","Доминиканский бренд, производящий премиальные сигары с эксклюзивными вкусами."
"https://cigarday.ru/sigary/romeo-y-julieta/romeo_y_julieta_petit_julieta1/","https://cigarday.ru/images/cms/thumbs/2ca4b31b0f63ffb4c30ea5d13918ea033d61757d/pattern_auto_56_png_5_80.png","100 мм × 30 RG","Romeo Y Julieta Petit Julieta","1 320 ₽","Romeo Y Julieta","Cuba","Классический кубинский бренд, основанный в 1875 году. Известен своими мягкими и сбалансированными сигарами."
"https://cigarday.ru/sigary/hidalgo/hidalgo-molinos/","","140 мм × 52 RG","Hidalgo Molinos","1 210 ₽","Hidalgo","Unknown","Информация о бренде недоступна"
"https://cigarday.ru/sigary/montecristo/montecristo-master/","","124 мм × 50 RG","Montecristo Master","2 600 ₽","Montecristo","Cuba","Один из самых известных кубинских брендов сигар, основанный в 1935 году. Назван в честь романа Александра Дюма."
"https://cigarday.ru/sigary/cohiba/cohiba-coronas-especiales/","","152 мм × 38 RG","Cohiba Coronas Especiales","6 730 ₽","Cohiba","Cuba","Премиальный кубинский бренд сигар, созданный в 1966 году. Известен своим исключительным качеством и сложными вкусами."
"https://cigarday.ru/sigary/nub/nub_connecticut_464t/","","102 мм × 64 RG","NUB Connecticut 464T","2 080 ₽","NUB","Nicaragua","Никарагуанский бренд, производящий короткие сигары с интенсивными вкусами."
"https://cigarday.ru/sigary/davidoff/davidoff_wsc_churchill/","","175 мм × 47 RG","Davidoff WSC Churchill","4 720 ₽","Davidoff","Dominican Republic","Швейцарский бренд, производящий сигары в Доминиканской Республике. Известен своим премиальным качеством."
"https://cigarday.ru/sigary/romeo-y-julieta/romeo-y-julieta-linea-de-oro-hidalgos/","","125 мм × 57  RG","Romeo y Julieta Linea de Oro Hidalgos","7 300 ₽","Romeo Y Julieta","Cuba","Классический кубинский бренд, основанный в 1875 году. Известен своими мягкими и сбалансированными сигарами."
"https://cigarday.ru/sigary/cohiba/cohiba-siglo-i-a-t/","","102 мм × 40 RG","Cohiba Siglo I A/T","3 800 ₽","Cohiba","Cuba","Премиальный кубинский бренд сигар, созданный в 1966 году. Известен своим исключительным качеством и сложными вкусами."
"https://cigarday.ru/sigary/zino-platinum/zino_plat_chubby_especial_tubos/","","149 мм × 61 RG","Zino Platinum Chubby Especial Tubos","8 700 ₽","Zino Platinum","Dominican Republic","Премиальная линия бренда Zino от Davidoff с эксклюзивными сигарами."
"https://cigarday.ru/sigary/cohiba/cohiba-secretos/","","110 мм × 40 RG","Cohiba Secretos","3 900 ₽","Cohiba","Cuba","Премиальный кубинский бренд сигар, созданный в 1966 году. Известен своим исключительным качеством и сложными вкусами."
"https://cigarday.ru/sigary/montecristo/montecristo-media-corona/","","90 мм × 44 RG","Montecristo Media Corona","1 540 ₽","Montecristo","Cuba","Один из самых известных кубинских брендов сигар, основанный в 1935 году. Назван в честь романа Александра Дюма."
"https://cigarday.ru/sigary/xo/xo-robusto-extra/","","150 мм × 52 RG","XO Robusto Extra","1 540 ₽","XO","Dominican Republic","Доминиканский бренд, производящий премиальные сигары с эксклюзивными вкусами."
